waveform	ACC1_X	ACC1_Y	ACC2_X
t0	12/22/2016  16:29:28.870620	12/22/2016  16:29:28.870641	12/22/2016  16:29:28.870662
delta t	0.010000	0.010000	0.010000

time	ACC1_X	ACC1_Y	ACC2_X
12/22/2016  16:29:32.120620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.130620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.140620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.150620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.160620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.170620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.180620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.190620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.200620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.210620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.220620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.230620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.240620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:32.250620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.260620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.270620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.280620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.290620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.300620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.310620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.320620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.330620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.340620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.350620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.360620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.370620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.380620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.390620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.400620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.410620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.420620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:32.430620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.440620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.450620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.460620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.470620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.480620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.490620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:32.500620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.510620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.520620	1.640469E+0	1.294138E+0	1.589523E+0
12/22/2016  16:29:32.530620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.540620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:32.550620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.560620	1.650661E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.570620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.580620	1.640469E+0	1.294138E+0	1.589523E+0
12/22/2016  16:29:32.590620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.600620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.610620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.620620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.630620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.640620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.650620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.660620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.670620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.680620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.690620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.700620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.710620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.720620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.730620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.740620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.750620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.760620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.770620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:32.780620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.790620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.800620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.810620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.820620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.830620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.840620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.850620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.860620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.870620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.880620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.890620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.900620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.910620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.920620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:32.930620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.940620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.950620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.960620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.970620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:32.980620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:32.990620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.000620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.010620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.020620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.030620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.040620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.050620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:33.060620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.070620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.080620	1.650661E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.090620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.100620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.110620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.120620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.130620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.140620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.150620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.160620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.170620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.180620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.190620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.200620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.210620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.220620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.230620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.240620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.250620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.260620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.270620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.280620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.290620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.300620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.310620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.320620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:33.330620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.340620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:33.350620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:33.360620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.370620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.380620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.390620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.400620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.410620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.420620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.430620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.440620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.450620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.460620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.470620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.480620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.490620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.500620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.510620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.520620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.530620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:33.540620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.550620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.560620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.570620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.580620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:33.590620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.600620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.610620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:33.620620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.630620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.640620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:33.650620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:33.660620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.670620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.680620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.690620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:33.700620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.710620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.720620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.730620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.740620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.750620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.760620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.770620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.780620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.790620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.800620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.810620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.820620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.830620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.840620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:33.850620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.860620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.870620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.880620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.890620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.900620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.910620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:33.920620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.930620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.940620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.950620	1.640469E+0	1.294138E+0	1.589523E+0
12/22/2016  16:29:33.960620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:33.970620	1.650661E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:33.980620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:33.990620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.000620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.010620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.020620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.030620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.040620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.050620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.060620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.070620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.080620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.090620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.100620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.110620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.120620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:34.130620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.140620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.150620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.160620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.170620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.180620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.190620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.200620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.210620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.220620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.230620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.240620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.250620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.260620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.270620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.280620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:34.290620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:34.300620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.310620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.320620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.330620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:34.340620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.350620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:34.360620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.370620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.380620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.390620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.400620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.410620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.420620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.430620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.440620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.450620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.460620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.470620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.480620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.490620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.500620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.510620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:34.520620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.530620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.540620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.550620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.560620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.570620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.580620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.590620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.600620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.610620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:34.620620	1.650661E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.630620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.640620	1.650661E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.650620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.660620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.670620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.680620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.690620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.700620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.710620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.720620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.730620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.740620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.750620	1.640469E+0	1.304330E+0	1.589523E+0
12/22/2016  16:29:34.760620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.770620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.780620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.790620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.800620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.810620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.820620	1.640469E+0	1.294138E+0	1.579332E+0
12/22/2016  16:29:34.830620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.840620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.850620	1.640469E+0	1.304330E+0	1.579332E+0
12/22/2016  16:29:34.860620	1.640469E+0	1.304330E+0	1.589523E+0
