waveform	ACC2_X	[1]
t0	12/20/2016  22:06:08.993040	1/1/1904  01:00:00.000000
delta t	0.001000	1.000000

time	ACC2_X	Y[1]
12/20/2016  22:06:09.451040	1.406069E+0	
12/20/2016  22:06:09.452040	1.406069E+0	
12/20/2016  22:06:09.453040	1.406069E+0	
12/20/2016  22:06:09.454040	1.406069E+0	
12/20/2016  22:06:09.455040	1.406069E+0	
12/20/2016  22:06:09.456040	1.406069E+0	
12/20/2016  22:06:09.457040	1.406069E+0	
12/20/2016  22:06:09.458040	1.406069E+0	
12/20/2016  22:06:09.459040	1.406069E+0	
12/20/2016  22:06:09.460040	1.406069E+0	
12/20/2016  22:06:09.461040	1.406069E+0	
12/20/2016  22:06:09.462040	1.406069E+0	
12/20/2016  22:06:09.463040	1.406069E+0	
12/20/2016  22:06:09.464040	1.406069E+0	
12/20/2016  22:06:09.465040	1.406069E+0	
12/20/2016  22:06:09.466040	1.406069E+0	
12/20/2016  22:06:09.467040	1.406069E+0	
12/20/2016  22:06:09.468040	1.406069E+0	
12/20/2016  22:06:09.469040	1.406069E+0	
12/20/2016  22:06:09.470040	1.406069E+0	
12/20/2016  22:06:09.471040	1.406069E+0	
12/20/2016  22:06:09.472040	1.406069E+0	
12/20/2016  22:06:09.473040	1.406069E+0	
12/20/2016  22:06:09.474040	1.406069E+0	
12/20/2016  22:06:09.475040	1.406069E+0	
12/20/2016  22:06:09.476040	1.406069E+0	
12/20/2016  22:06:09.477040	1.406069E+0	
12/20/2016  22:06:09.478040	1.406069E+0	
12/20/2016  22:06:09.479040	1.406069E+0	
12/20/2016  22:06:09.480040	1.406069E+0	
12/20/2016  22:06:09.481040	1.406069E+0	
12/20/2016  22:06:09.482040	1.406069E+0	
12/20/2016  22:06:09.483040	1.406069E+0	
12/20/2016  22:06:09.484040	1.406069E+0	
12/20/2016  22:06:09.485040	1.406069E+0	
12/20/2016  22:06:09.486040	1.406069E+0	
12/20/2016  22:06:09.487040	1.406069E+0	
12/20/2016  22:06:09.488040	1.406069E+0	
12/20/2016  22:06:09.489040	1.406069E+0	
12/20/2016  22:06:09.490040	1.406069E+0	
12/20/2016  22:06:09.491040	1.406069E+0	
12/20/2016  22:06:09.492040	1.406069E+0	
12/20/2016  22:06:09.493040	1.406069E+0	
12/20/2016  22:06:09.494040	1.406069E+0	
12/20/2016  22:06:09.495040	1.406069E+0	
12/20/2016  22:06:09.496040	1.406069E+0	
12/20/2016  22:06:09.497040	1.406069E+0	
12/20/2016  22:06:09.498040	1.406069E+0	
12/20/2016  22:06:09.499040	1.406069E+0	
12/20/2016  22:06:09.500040	1.406069E+0	
12/20/2016  22:06:09.501040	1.406069E+0	
12/20/2016  22:06:09.502040	1.406069E+0	
12/20/2016  22:06:09.503040	1.406069E+0	
12/20/2016  22:06:09.504040	1.406069E+0	
12/20/2016  22:06:09.505040	1.406069E+0	
12/20/2016  22:06:09.506040	1.406069E+0	
12/20/2016  22:06:09.507040	1.406069E+0	
12/20/2016  22:06:09.508040	1.406069E+0	
12/20/2016  22:06:09.509040	1.406069E+0	
12/20/2016  22:06:09.510040	1.406069E+0	
12/20/2016  22:06:09.511040	1.406069E+0	
12/20/2016  22:06:09.512040	1.406069E+0	
12/20/2016  22:06:09.513040	1.406069E+0	
12/20/2016  22:06:09.514040	1.406069E+0	
12/20/2016  22:06:09.515040	1.406069E+0	
12/20/2016  22:06:09.516040	1.406069E+0	
12/20/2016  22:06:09.517040	1.406069E+0	
12/20/2016  22:06:09.518040	1.406069E+0	
12/20/2016  22:06:09.519040	1.406069E+0	
12/20/2016  22:06:09.520040	1.406069E+0	
12/20/2016  22:06:09.521040	1.406069E+0	
12/20/2016  22:06:09.522040	1.406069E+0	
12/20/2016  22:06:09.523040	1.406069E+0	
12/20/2016  22:06:09.524040	1.406069E+0	
12/20/2016  22:06:09.525040	1.406069E+0	
12/20/2016  22:06:09.526040	1.406069E+0	
12/20/2016  22:06:09.527040	1.406069E+0	
12/20/2016  22:06:09.528040	1.406069E+0	
12/20/2016  22:06:09.529040	1.406069E+0	
